gene_ID,DRR016125,DRR016126,DRR016127,DRR016128,DRR016129,DRR016130,DRR016131,DRR016132,DRR016133,DRR016134,DRR016135,DRR016136,DRR016137,DRR016138,DRR016139,DRR016140
AT4G22280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
AT4G22285,2,4,2,1,4,2,1,0,1,1,1,5,8,2,0,4
AT4G22290,2,4,1,12,6,1,2,0,6,0,2,9,4,0,2,2
AT4G22300,0,0,0,1,1,2,2,2,0,0,1,1,3,1,2,2
AT4G22305,0,0,4,1,0,0,0,0,2,0,4,0,0,0,1,1
AT4G22310,17,15,9,3,28,2,15,12,8,12,20,17,10,16,9,15
AT4G22320,3,0,2,1,3,1,1,3,0,1,0,3,0,0,0,2
AT4G22330,11,5,6,6,5,2,5,10,10,11,11,12,13,8,2,5
AT4G22340,0,1,1,1,1,0,0,2,2,1,5,11,1,3,4,0
AT4G22350,1,2,0,1,1,1,0,1,0,1,4,3,2,1,8,1
AT4G22360,7,2,3,2,0,8,3,2,4,5,2,10,8,0,2,2
AT4G22370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22380,1,0,0,1,2,0,1,3,1,1,1,12,0,0,0,0
AT4G22390,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT4G22400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22410,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
AT4G22415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22460,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AT4G22470,4,51,0,7,1,41,0,0,13,67,0,0,6,32,0,1
AT4G22485,6,3,9,82,18,5,0,79,8,1,8,75,10,1,5,40
AT4G22490,9,4,0,16,6,1,5,15,11,0,4,31,10,1,1,6
AT4G22505,12,6,3,38,11,11,3,33,8,1,2,49,3,6,2,24
AT4G22510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22513,0,0,0,7,0,0,0,3,6,0,0,3,1,0,0,6
AT4G22517,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
AT4G22520,1,0,1,1,0,1,0,1,2,0,0,4,1,0,0,1
AT4G22530,1,12,6,2,2,2,0,1,0,2,1,1,0,2,2,2
AT4G22540,3,11,2,4,17,11,3,0,6,13,8,6,4,3,2,4
AT4G22545,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT4G22550,0,0,1,0,1,1,0,2,1,0,1,8,0,0,0,3
AT4G22560,0,1,0,1,0,0,0,2,1,0,0,1,0,0,0,0
AT4G22570,3,4,6,7,4,6,4,26,1,4,12,45,5,10,6,19
AT4G22580,0,0,0,1,0,2,0,0,4,0,1,3,0,0,0,2
AT4G22590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22610,0,1,0,0,1,0,0,0,0,1,0,1,10,1,0,0
AT4G22620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT4G22630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22666,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AT4G22670,20,14,7,27,31,24,14,18,35,17,26,26,25,8,14,8
AT4G22680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22690,10,16,4,8,1,2,0,4,9,3,7,14,9,9,2,16
AT4G22700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22710,10,15,3,17,0,3,0,0,0,7,0,4,1,14,2,0
AT4G22720,2,2,0,1,2,1,3,5,1,1,7,1,0,0,1,0
AT4G22730,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1
AT4G22740,7,47,10,6,4,21,3,5,3,15,6,4,0,8,6,2
AT4G22745,2,5,5,6,0,11,5,1,5,2,5,1,0,5,9,1
AT4G22750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22753,1,0,6,10,0,1,1,8,3,0,1,4,1,1,0,1
AT4G22754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22756,1,2,0,0,1,6,0,1,0,0,4,4,3,0,0,1
AT4G22758,0,1,1,0,0,1,0,0,0,0,1,0,0,0,2,0
AT4G22760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22770,0,4,0,0,1,0,1,1,2,0,0,0,2,2,1,0
AT4G22780,4,1,0,3,5,0,3,3,1,2,2,2,3,0,1,4
AT4G22785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22790,0,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0
AT4G22800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22810,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AT4G22820,8,42,21,1,10,33,11,2,1,20,8,8,7,21,24,2
AT4G22830,0,0,1,2,1,0,0,6,1,0,1,9,3,1,0,0
AT4G22840,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0
AT4G22850,0,0,0,0,0,1,1,2,1,2,0,0,2,0,1,0
AT4G22860,0,0,1,0,1,0,0,0,3,0,2,0,1,1,0,0
AT4G22870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22880,0,0,0,15,0,0,0,7,0,0,0,5,0,0,0,3
AT4G22890,17,25,101,107,48,21,129,95,43,29,110,144,23,19,101,80
AT4G22900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22910,0,2,0,0,1,2,0,4,0,1,1,0,0,0,1,1
AT4G22920,4,21,12,5,9,38,6,0,5,28,4,6,7,21,5,0
AT4G22930,4,5,7,15,1,11,9,14,9,1,4,7,13,3,5,4
AT4G22940,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0
AT4G22950,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
AT4G22960,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT4G22970,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0
AT4G22980,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G22990,1,6,0,0,2,6,2,1,3,1,8,0,3,1,4,0
AT4G23000,0,3,0,1,1,2,1,1,1,1,0,1,2,0,1,0
AT4G23010,8,8,2,4,3,6,0,2,1,11,6,4,1,7,3,2
AT4G23020,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
AT4G23030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23040,2,1,5,0,2,1,2,1,3,0,2,1,8,2,7,1
AT4G23050,2,34,18,2,2,25,14,1,1,12,18,3,0,11,8,2
AT4G23060,7,1,28,5,6,3,20,1,0,4,36,1,3,6,18,1
AT4G23070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23100,49,118,27,37,55,133,39,36,102,76,55,41,63,65,31,12
AT4G23103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23130,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
AT4G23140,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23160,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23170,2,1,0,1,2,4,1,0,4,1,0,0,1,2,1,1
AT4G23180,4,2,7,9,2,10,7,10,3,1,4,7,5,7,6,8
AT4G23190,5,13,4,1,2,4,2,1,5,0,4,0,2,2,3,0
AT4G23200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23205,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AT4G23210,0,4,1,0,2,0,0,0,5,0,0,0,0,0,0,0
AT4G23215,0,1,1,0,1,1,1,0,1,2,0,0,0,1,0,0
AT4G23220,0,0,3,1,0,2,1,1,0,0,1,0,0,1,2,0
AT4G23230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
AT4G23250,2,0,5,1,0,1,0,8,2,2,1,2,0,1,5,0
AT4G23260,0,3,1,6,0,0,0,0,0,3,0,7,1,1,5,3
AT4G23270,5,3,1,3,9,5,0,3,16,12,6,2,4,2,0,1
AT4G23271,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
AT4G23280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AT4G23290,0,0,6,12,1,0,3,6,1,0,3,5,1,0,7,1
AT4G23300,9,0,4,5,1,1,4,3,2,0,0,2,1,3,1,1
AT4G23310,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23320,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23330,5,3,1,1,2,4,3,3,2,2,0,2,4,2,0,1
AT4G23340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AT4G23350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23400,43,28,5,15,38,39,8,21,45,23,12,24,42,36,5,9
AT4G23410,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0
AT4G23420,2,1,1,1,0,1,3,2,1,0,1,1,1,2,0,1
AT4G23430,2,9,13,16,12,4,3,8,3,7,3,23,0,12,2,9
AT4G23432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23440,4,0,0,0,1,7,0,0,4,1,2,8,2,0,0,0
AT4G23450,0,4,4,0,1,8,0,0,0,1,1,1,0,5,0,0
AT4G23460,12,15,4,1,15,8,1,2,18,4,1,9,13,3,5,4
AT4G23470,33,56,10,7,35,41,14,15,49,37,17,23,31,28,17,8
AT4G23490,0,1,1,2,0,0,0,3,1,0,0,1,0,0,0,2
AT4G23493,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AT4G23496,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
AT4G23500,6,5,3,5,2,5,3,2,1,2,7,6,1,0,2,6
AT4G23510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AT4G23515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AT4G23520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23530,5,1,2,2,0,0,6,1,0,1,4,3,2,1,2,1
AT4G23540,3,1,0,1,2,3,1,0,0,0,0,1,2,0,0,0
AT4G23550,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0
AT4G23560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23570,9,11,10,10,3,8,3,2,6,6,18,8,12,1,5,1
AT4G23580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT4G23600,0,80,22,7,1,73,53,2,2,52,20,9,1,40,42,0
AT4G23610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT4G23620,0,0,1,5,1,2,1,2,1,0,0,5,0,2,0,0
AT4G23630,21,56,66,52,13,54,87,26,29,43,109,43,20,39,126,34
AT4G23635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23640,4,9,5,1,6,6,5,7,5,3,3,8,7,6,1,6
AT4G23650,10,9,35,19,26,12,56,35,21,17,42,27,17,25,36,22
AT4G23660,0,2,1,0,1,2,0,0,0,1,1,0,1,0,2,0
AT4G23670,37,373,73,162,133,440,85,189,110,294,60,203,89,327,71,141
AT4G23680,1,40,7,8,2,31,8,2,3,28,9,11,5,26,1,1
AT4G23690,4,4,0,11,4,6,0,0,0,1,0,4,1,9,1,4
AT4G23700,10,9,2,0,10,27,0,0,10,11,1,0,10,15,1,0
AT4G23710,17,14,0,1,21,20,1,5,9,16,1,6,9,16,3,4
AT4G23713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23730,2,11,15,3,3,10,4,7,1,7,13,13,6,1,6,6
AT4G23740,5,1,5,8,8,2,2,13,3,2,4,5,5,0,2,6
AT4G23750,3,1,2,1,1,4,4,5,1,1,3,12,6,0,1,2
AT4G23760,1,1,0,0,1,2,0,1,3,0,1,2,0,0,0,0
AT4G23770,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
AT4G23780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23790,1,1,0,0,1,1,0,0,1,0,1,0,1,0,3,0
AT4G23800,1,3,0,4,7,1,1,12,13,3,5,22,8,4,5,9
AT4G23810,5,0,0,0,0,0,1,1,0,1,0,0,0,5,0,1
AT4G23820,11,8,2,1,22,6,3,15,14,4,3,8,16,2,11,2
AT4G23840,2,1,0,2,0,0,1,0,4,1,1,2,2,0,1,0
AT4G23850,16,63,20,19,22,47,40,14,36,44,56,35,27,25,33,9
AT4G23860,2,4,0,2,3,5,2,6,3,1,2,6,2,1,1,1
AT4G23870,0,6,0,0,1,10,1,1,4,1,0,0,0,5,0,0
AT4G23880,1,3,0,0,1,1,5,2,1,0,0,0,0,0,1,1
AT4G23882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23885,5,0,1,0,6,2,2,2,0,2,0,4,10,9,1,8
AT4G23890,40,70,22,44,33,79,10,32,50,39,44,52,38,36,18,34
AT4G23895,1,0,0,2,6,0,1,5,0,1,2,1,2,1,0,0
AT4G23900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23910,3,2,0,1,5,5,9,1,2,1,1,8,4,1,2,1
AT4G23915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23920,3,0,6,0,1,7,6,2,2,4,0,1,0,1,0,1
AT4G23930,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
AT4G23940,0,0,3,10,2,6,15,10,1,1,8,1,4,1,2,0
AT4G23950,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0
AT4G23960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G23980,3,1,7,2,11,3,2,0,0,1,10,3,2,1,1,2
AT4G23990,1,0,0,2,0,0,0,1,0,0,1,3,0,1,0,1
AT4G24000,0,6,7,1,0,13,6,0,1,4,1,0,0,7,15,0
AT4G24010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24015,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
AT4G24020,10,17,12,3,17,29,11,11,9,2,23,5,9,11,9,4
AT4G24025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24040,1,9,5,1,3,4,1,0,2,8,2,0,1,0,4,0
AT4G24050,4,7,0,1,2,3,0,0,4,5,0,1,1,1,1,0
AT4G24060,2,4,1,2,1,7,1,4,7,10,0,2,6,1,7,4
AT4G24070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24080,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
AT4G24090,1,0,0,7,5,3,1,10,1,2,2,3,0,0,2,9
AT4G24100,4,2,1,2,2,0,2,2,2,1,7,1,3,0,5,1
AT4G24110,0,2,0,4,0,5,0,4,1,1,0,1,0,6,4,7
AT4G24120,2,2,1,1,2,3,0,2,4,1,1,0,3,0,0,1
AT4G24130,2,15,2,1,2,7,6,0,5,4,2,4,1,19,1,3
AT4G24140,4,5,0,1,2,3,0,1,9,1,0,0,2,4,0,3
AT4G24150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
AT4G24160,1,9,1,6,0,14,2,1,9,6,3,2,3,6,4,1
AT4G24170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24175,0,0,0,4,0,1,1,3,1,0,0,1,1,1,1,0
AT4G24180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24190,53,84,8,78,62,66,10,66,68,45,27,72,69,39,21,39
AT4G24200,2,2,1,0,4,2,2,1,4,3,1,1,2,2,3,2
AT4G24204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24210,0,1,0,1,1,2,1,4,1,11,1,2,1,10,4,3
AT4G24220,39,195,48,24,58,176,71,21,69,95,55,27,64,74,50,13
AT4G24230,51,37,15,4,34,29,8,3,45,27,21,7,16,11,4,4
AT4G24231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24240,2,1,2,4,8,2,2,9,3,0,3,10,4,1,1,1
AT4G24250,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
AT4G24260,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24265,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
AT4G24270,0,0,0,4,1,0,4,1,1,1,4,1,6,1,1,3
AT4G24275,0,0,0,1,1,0,0,0,3,1,0,1,0,1,0,1
AT4G24280,34,33,48,84,49,34,61,102,53,17,64,91,53,27,58,62
AT4G24290,7,20,1,7,10,30,5,8,10,9,4,5,12,16,7,5
AT4G24300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24310,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
AT4G24320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24330,11,16,4,13,21,10,12,25,11,10,11,25,18,15,10,12
AT4G24340,0,1,0,0,0,1,0,0,4,0,1,0,1,0,0,0
AT4G24350,4,1,0,2,4,1,5,6,4,1,1,1,4,0,0,3
AT4G24370,2,1,0,0,2,2,0,0,0,0,1,2,5,5,1,1
AT4G24380,0,5,0,1,1,0,0,2,2,2,1,0,0,2,2,1
AT4G24390,1,2,3,3,1,1,1,4,0,0,6,2,1,0,0,4
AT4G24400,3,29,9,2,8,24,3,10,3,9,3,7,7,9,6,3
AT4G24410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24415,1,1,0,5,3,1,0,1,0,0,0,1,0,0,0,0
AT4G24420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24430,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
AT4G24440,1,4,3,10,6,6,2,4,13,6,10,1,4,1,5,2
AT4G24450,0,1,1,0,3,3,2,2,0,0,1,0,2,1,1,3
AT4G24460,4,0,8,5,3,2,1,0,2,1,4,0,3,2,2,0
AT4G24470,1,2,2,2,12,3,1,1,5,2,8,2,9,1,0,0
AT4G24480,0,3,3,3,1,6,7,1,1,2,3,6,0,3,7,0
AT4G24490,5,2,0,1,1,1,1,0,1,0,0,2,1,1,2,5
AT4G24500,0,2,4,2,1,0,1,0,1,1,0,1,1,0,0,2
AT4G24510,12,22,12,11,6,5,11,7,9,11,11,13,5,12,13,10
AT4G24520,20,37,30,15,34,35,21,5,44,28,15,17,20,21,26,4
AT4G24530,0,1,0,1,4,2,0,0,4,1,0,0,5,1,2,2
AT4G24540,2,2,0,5,0,0,0,6,6,4,1,3,1,1,5,2
AT4G24550,12,7,4,9,8,8,6,6,17,19,7,8,18,4,7,4
AT4G24560,3,1,2,4,5,4,3,3,7,2,7,3,12,1,2,1
AT4G24565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24570,2,11,0,10,2,3,1,14,4,5,2,22,2,0,1,10
AT4G24580,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
AT4G24590,3,8,1,2,1,11,1,1,3,6,2,0,1,4,4,0
AT4G24600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24610,1,3,0,2,0,2,1,1,1,0,0,2,2,0,0,2
AT4G24620,13,12,22,10,26,16,32,43,15,19,34,34,19,17,17,19
AT4G24630,1,11,1,2,8,9,5,1,4,2,7,2,7,0,7,9
AT4G24640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24660,1,0,0,5,2,0,1,1,1,0,1,2,2,1,0,0
AT4G24670,1,0,0,4,2,0,0,1,1,0,2,1,0,0,1,0
AT4G24680,6,10,11,10,14,22,13,10,10,11,10,12,16,13,4,0
AT4G24690,38,123,56,16,66,122,36,16,69,74,49,15,78,40,26,21
AT4G24700,0,0,0,1,0,0,2,1,1,0,0,1,0,0,1,0
AT4G24710,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
AT4G24730,0,1,1,4,1,6,0,0,1,0,2,5,1,1,1,0
AT4G24740,10,18,14,6,11,18,11,11,14,26,16,13,15,4,11,3
AT4G24750,10,8,12,5,17,6,10,19,20,3,14,28,12,10,9,9
AT4G24760,10,2,1,9,1,10,2,7,2,2,2,3,1,3,2,4
AT4G24770,141,154,178,266,142,139,246,254,253,103,261,355,249,104,280,206
AT4G24780,6,1,2,14,2,7,1,19,12,0,11,28,7,2,6,24
AT4G24790,1,0,0,0,0,1,0,3,0,1,1,1,9,1,1,2
AT4G24800,8,39,37,7,14,32,31,8,23,19,35,11,18,22,28,2
AT4G24805,3,5,1,2,6,7,3,6,8,9,10,2,7,1,1,1
AT4G24810,1,2,0,2,6,4,0,7,2,1,3,6,2,1,2,1
AT4G24820,12,55,10,20,21,27,14,20,20,14,4,24,17,17,22,8
AT4G24830,6,11,2,33,13,6,7,20,14,5,14,8,3,0,6,20
AT4G24840,2,6,4,4,7,2,3,2,1,0,5,2,3,5,4,0
AT4G24860,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24880,1,0,2,2,1,2,2,1,1,1,0,1,0,0,2,4
AT4G24890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24900,0,5,0,1,0,2,0,1,0,0,0,0,2,1,0,2
AT4G24910,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
AT4G24920,14,8,9,6,12,35,4,21,16,42,15,24,17,16,15,9
AT4G24930,16,13,14,40,7,15,24,45,6,4,17,44,8,1,29,29
AT4G24940,6,0,1,4,4,3,0,1,2,2,2,0,2,1,2,1
AT4G24950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24960,2,14,45,13,8,14,49,11,7,5,54,22,5,6,45,5
AT4G24970,1,0,0,1,0,1,1,1,1,0,0,3,0,0,1,0
AT4G24972,4,0,2,3,4,0,4,1,1,1,6,6,5,1,6,8
AT4G24973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G24990,11,20,4,5,9,17,10,2,11,12,1,3,5,6,4,1
AT4G25000,1,8,2,2,1,6,0,1,1,9,1,0,0,1,1,0
AT4G25010,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25020,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AT4G25030,27,31,9,14,21,30,19,22,13,25,11,26,21,26,23,7
AT4G25040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25050,30,2,49,101,39,10,35,181,47,8,66,144,24,8,44,70
AT4G25070,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
AT4G25080,57,24,88,100,81,75,84,115,88,23,101,132,73,20,92,82
AT4G25090,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1
AT4G25100,186,144,248,193,237,163,233,198,284,97,310,332,187,64,287,151
AT4G25110,5,0,1,0,2,0,0,5,0,0,0,0,0,0,0,0
AT4G25120,0,0,0,1,0,1,1,1,0,0,1,0,0,0,4,1
AT4G25130,43,43,35,65,35,35,34,55,43,29,40,73,32,46,42,42
AT4G25140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25150,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
AT4G25160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25170,14,45,37,11,27,37,25,12,55,32,35,21,42,25,28,8
AT4G25180,8,14,6,2,0,2,3,1,5,2,2,1,4,2,3,1
AT4G25190,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25200,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
AT4G25210,10,9,6,22,10,5,7,1,6,9,7,8,4,4,2,0
AT4G25220,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25225,0,1,4,0,1,0,0,0,4,0,0,1,1,0,0,1
AT4G25230,5,14,9,0,1,4,3,8,1,8,9,3,7,7,7,2
AT4G25235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25240,0,1,0,1,0,0,0,1,0,1,0,5,0,0,0,0
AT4G25250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AT4G25260,3,6,4,5,14,0,0,6,22,1,2,9,8,1,1,1
AT4G25270,1,0,2,1,0,1,0,1,0,1,1,0,1,0,1,0
AT4G25280,3,3,6,0,1,1,3,6,3,0,6,0,1,0,5,1
AT4G25290,1,0,6,3,2,0,2,3,0,0,4,2,0,0,2,0
AT4G25300,1,2,0,1,0,0,0,1,0,2,1,0,0,1,0,1
AT4G25310,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AT4G25315,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0
AT4G25320,3,3,0,1,4,0,1,5,2,1,1,0,0,1,2,3
AT4G25330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25340,6,2,2,13,0,4,1,6,3,10,1,13,4,4,2,5
AT4G25350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AT4G25360,2,8,1,2,6,4,2,1,3,3,2,6,5,2,2,1
AT4G25370,30,28,28,34,21,24,30,22,35,14,21,50,23,22,28,26
